age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
54,blue-collar,married,primary,no,781,yes,no,unknown,103,2,-1,0,unknown,no
55,technician,married,secondary,no,2313,yes,no,unknown,551,2,-1,0,unknown,no
57,self-employed,married,tertiary,yes,-3313,yes,yes,unknown,153,1,-1,0,unknown,no
57,management,married,secondary,no,0,yes,no,unknown,147,7,-1,0,unknown,no
55,blue-collar,married,secondary,no,-256,yes,yes,unknown,136,2,-1,0,unknown,no
56,management,married,secondary,no,230,no,no,unknown,73,4,-1,0,unknown,no
59,blue-collar,married,secondary,no,1376,no,yes,unknown,61,4,-1,0,unknown,no
51,management,married,tertiary,no,91,yes,no,unknown,178,2,-1,0,unknown,no
53,management,divorced,tertiary,no,0,no,no,unknown,44,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,221,yes,no,unknown,122,2,-1,0,unknown,no
53,management,married,tertiary,no,913,yes,no,unknown,244,4,-1,0,unknown,no
56,admin.,divorced,secondary,yes,-435,yes,yes,unknown,185,2,-1,0,unknown,no
52,management,married,primary,no,226,yes,no,unknown,86,4,-1,0,unknown,no
56,services,divorced,tertiary,no,2272,yes,no,unknown,263,5,-1,0,unknown,no
53,blue-collar,married,primary,no,-864,yes,no,unknown,322,5,-1,0,unknown,no
54,management,married,tertiary,no,154,no,no,unknown,155,3,-1,0,unknown,no
55,services,married,secondary,no,560,yes,no,unknown,91,3,-1,0,unknown,no
58,management,single,unknown,no,127,yes,no,unknown,244,5,-1,0,unknown,no
57,management,divorced,secondary,no,0,yes,yes,unknown,144,6,-1,0,unknown,no
57,unknown,married,unknown,no,106,no,no,unknown,836,4,-1,0,unknown,no
56,management,single,tertiary,no,4542,no,no,unknown,148,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,172,yes,no,unknown,289,5,-1,0,unknown,no
51,blue-collar,married,tertiary,no,7816,yes,no,unknown,76,2,-1,0,unknown,no
55,retired,married,secondary,no,18722,yes,no,unknown,128,2,-1,0,unknown,no
54,admin.,married,secondary,no,42,yes,no,unknown,192,2,-1,0,unknown,no
59,retired,divorced,primary,no,121,yes,no,unknown,144,7,-1,0,unknown,no
60,blue-collar,married,unknown,no,231,yes,no,unknown,57,2,-1,0,unknown,no
51,blue-collar,married,primary,yes,-283,yes,no,unknown,38,4,-1,0,unknown,no
54,management,married,primary,no,113,no,no,unknown,76,3,-1,0,unknown,no
55,services,single,secondary,no,-40,yes,no,unknown,178,2,-1,0,unknown,no
57,unemployed,married,secondary,no,3867,yes,no,unknown,71,2,-1,0,unknown,no
59,blue-collar,divorced,primary,no,220,yes,no,unknown,165,1,-1,0,unknown,no
54,admin.,married,unknown,no,-337,yes,no,unknown,288,2,-1,0,unknown,no
52,blue-collar,single,primary,no,210,yes,no,unknown,154,1,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,75,yes,no,unknown,136,2,-1,0,unknown,no
60,retired,married,secondary,no,78,yes,no,unknown,113,3,-1,0,unknown,no
52,services,divorced,primary,no,111,yes,no,unknown,179,2,-1,0,unknown,no
55,technician,married,secondary,no,276,yes,no,unknown,486,1,-1,0,unknown,no
54,retired,married,primary,no,208,no,no,unknown,255,1,-1,0,unknown,no
56,admin.,divorced,primary,no,179,yes,no,unknown,306,2,-1,0,unknown,no
59,retired,married,secondary,no,434,yes,no,unknown,63,3,-1,0,unknown,no
59,technician,married,secondary,no,371,yes,no,unknown,832,3,-1,0,unknown,no
58,blue-collar,married,secondary,no,1166,yes,no,unknown,493,1,-1,0,unknown,no
56,blue-collar,married,primary,no,1399,yes,no,unknown,80,4,-1,0,unknown,no
56,retired,married,primary,no,13,yes,no,unknown,123,2,-1,0,unknown,no
54,entrepreneur,divorced,secondary,no,104,yes,no,unknown,391,1,-1,0,unknown,no
56,admin.,married,secondary,no,2087,yes,no,unknown,146,1,-1,0,unknown,no
52,admin.,divorced,secondary,no,944,yes,no,unknown,198,3,-1,0,unknown,no
57,management,single,tertiary,no,73,no,no,unknown,41,1,-1,0,unknown,no
55,blue-collar,married,primary,no,0,yes,yes,unknown,467,5,-1,0,unknown,no
55,blue-collar,married,primary,no,309,yes,no,unknown,115,4,-1,0,unknown,no
53,blue-collar,married,primary,no,6386,yes,no,unknown,170,8,-1,0,unknown,no
53,blue-collar,single,unknown,no,0,no,no,unknown,140,7,-1,0,unknown,no
57,blue-collar,married,primary,yes,0,yes,no,unknown,73,3,-1,0,unknown,no
58,entrepreneur,married,tertiary,no,146,yes,no,unknown,186,6,-1,0,unknown,no
53,admin.,married,secondary,no,465,no,yes,unknown,95,3,-1,0,unknown,no
55,blue-collar,married,primary,no,431,yes,no,unknown,68,2,-1,0,unknown,no
56,admin.,married,secondary,no,11,no,no,unknown,42,3,-1,0,unknown,no
52,services,married,tertiary,no,1135,yes,yes,unknown,514,5,-1,0,unknown,no
54,retired,divorced,tertiary,no,0,no,no,unknown,618,1,-1,0,unknown,yes
53,services,married,secondary,no,367,yes,yes,unknown,284,2,-1,0,unknown,no
55,blue-collar,divorced,primary,no,39,yes,no,unknown,343,1,-1,0,unknown,no
57,management,married,primary,no,1052,yes,no,unknown,227,4,-1,0,unknown,no
59,retired,divorced,unknown,no,-49,yes,no,unknown,248,2,-1,0,unknown,no
51,technician,married,unknown,no,205,yes,yes,unknown,665,1,-1,0,unknown,no
57,technician,married,secondary,no,0,no,no,unknown,44,1,-1,0,unknown,no
61,retired,married,primary,no,1060,yes,no,unknown,118,1,-1,0,unknown,no
58,technician,married,secondary,no,7495,yes,no,unknown,325,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,148,yes,no,unknown,83,1,-1,0,unknown,no
52,services,married,secondary,no,3241,yes,no,unknown,105,1,-1,0,unknown,no
59,retired,married,secondary,no,1875,yes,no,unknown,77,1,-1,0,unknown,no
54,management,married,primary,no,879,yes,no,unknown,191,1,-1,0,unknown,no
59,retired,married,primary,no,5521,yes,yes,unknown,94,1,-1,0,unknown,no
54,blue-collar,married,unknown,no,363,yes,no,unknown,202,1,-1,0,unknown,no
51,services,married,unknown,no,193,yes,no,unknown,202,3,-1,0,unknown,no
59,retired,married,secondary,no,3382,yes,no,unknown,806,1,-1,0,unknown,no
55,technician,married,unknown,no,1192,yes,no,unknown,481,1,-1,0,unknown,no
59,retired,married,secondary,no,2376,no,no,unknown,766,1,-1,0,unknown,no
59,management,divorced,primary,no,13308,yes,no,unknown,131,1,-1,0,unknown,no
60,blue-collar,married,primary,no,1262,yes,yes,unknown,1015,1,-1,0,unknown,yes
54,retired,married,primary,no,0,yes,no,unknown,106,1,-1,0,unknown,no
52,admin.,divorced,secondary,no,131,yes,yes,unknown,145,1,-1,0,unknown,no
52,services,divorced,secondary,no,1635,yes,no,unknown,730,1,-1,0,unknown,no
54,admin.,divorced,secondary,no,1814,no,no,unknown,521,1,-1,0,unknown,no
51,admin.,single,secondary,no,3132,no,no,unknown,459,1,-1,0,unknown,no
59,retired,married,tertiary,no,-892,yes,no,unknown,129,1,-1,0,unknown,no
52,technician,married,secondary,no,11,yes,no,unknown,420,1,-1,0,unknown,no
56,retired,married,secondary,no,296,yes,no,unknown,128,1,-1,0,unknown,no
52,management,married,unknown,no,2240,yes,no,unknown,845,1,-1,0,unknown,yes
57,management,married,secondary,no,1026,yes,no,unknown,52,2,-1,0,unknown,no
54,services,married,secondary,no,1301,yes,no,unknown,173,1,-1,0,unknown,no
53,retired,married,secondary,no,-27,no,no,unknown,209,9,-1,0,unknown,no
56,self-employed,married,secondary,no,123,no,no,unknown,81,1,-1,0,unknown,no
53,retired,married,tertiary,no,1691,no,no,unknown,916,2,-1,0,unknown,no
53,retired,single,secondary,no,1421,yes,no,unknown,225,2,-1,0,unknown,no
57,retired,married,tertiary,no,3571,no,no,unknown,708,2,-1,0,unknown,no
55,admin.,divorced,unknown,no,789,yes,no,unknown,434,2,-1,0,unknown,no
51,admin.,divorced,secondary,no,2195,yes,no,unknown,59,1,-1,0,unknown,no
53,management,married,secondary,yes,-689,yes,no,unknown,242,1,-1,0,unknown,no
51,technician,married,secondary,no,463,yes,no,unknown,213,5,-1,0,unknown,no
56,entrepreneur,married,unknown,no,88,yes,no,unknown,172,2,-1,0,unknown,no
51,management,married,tertiary,no,36,yes,no,unknown,535,2,-1,0,unknown,no
54,housemaid,married,secondary,no,42,yes,no,unknown,514,5,-1,0,unknown,no
53,admin.,divorced,secondary,no,592,yes,no,unknown,151,1,-1,0,unknown,no
60,admin.,divorced,unknown,no,791,yes,no,unknown,144,1,-1,0,unknown,no
55,retired,married,secondary,no,708,yes,no,unknown,901,2,-1,0,unknown,no
54,technician,divorced,secondary,no,51,yes,no,unknown,123,1,-1,0,unknown,no
51,technician,married,secondary,no,12061,yes,no,unknown,332,1,-1,0,unknown,no
55,technician,married,secondary,no,6958,yes,yes,unknown,178,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,1570,yes,no,unknown,29,1,-1,0,unknown,no
52,technician,divorced,secondary,no,1161,yes,no,unknown,271,1,-1,0,unknown,no
57,management,divorced,unknown,no,0,no,no,unknown,95,1,-1,0,unknown,no
54,services,married,secondary,no,88,yes,no,unknown,190,1,-1,0,unknown,no
51,blue-collar,divorced,tertiary,no,257,yes,no,unknown,190,1,-1,0,unknown,no
59,retired,divorced,primary,no,643,yes,no,unknown,354,2,-1,0,unknown,no
57,blue-collar,married,primary,no,1460,no,no,unknown,91,2,-1,0,unknown,no
51,management,married,tertiary,no,1212,yes,no,unknown,184,1,-1,0,unknown,no
53,admin.,divorced,secondary,no,887,yes,no,unknown,169,2,-1,0,unknown,no
52,admin.,divorced,secondary,no,26,yes,no,unknown,215,1,-1,0,unknown,no
60,retired,married,tertiary,no,0,yes,no,unknown,34,4,-1,0,unknown,no
58,retired,married,primary,no,193,yes,yes,unknown,788,3,-1,0,unknown,no
60,retired,married,secondary,no,1390,no,yes,unknown,58,2,-1,0,unknown,no
58,blue-collar,married,primary,no,1357,yes,no,unknown,150,2,-1,0,unknown,no
52,entrepreneur,married,unknown,no,0,yes,no,unknown,165,2,-1,0,unknown,no
55,management,married,secondary,no,0,yes,no,unknown,309,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,161,yes,no,unknown,274,2,-1,0,unknown,no
57,blue-collar,married,primary,no,452,yes,no,unknown,139,4,-1,0,unknown,no
53,blue-collar,divorced,primary,no,2477,yes,no,unknown,175,2,-1,0,unknown,no
59,retired,divorced,tertiary,no,559,yes,no,unknown,168,2,-1,0,unknown,no
60,retired,married,secondary,no,926,yes,no,unknown,291,2,-1,0,unknown,no
54,retired,married,secondary,no,2626,no,no,unknown,151,2,-1,0,unknown,no
59,self-employed,married,tertiary,no,593,no,no,unknown,64,2,-1,0,unknown,no
55,retired,married,secondary,no,493,yes,no,unknown,647,7,-1,0,unknown,no
53,retired,divorced,tertiary,no,599,yes,no,unknown,322,3,-1,0,unknown,no
59,blue-collar,married,unknown,no,-278,yes,no,unknown,318,2,-1,0,unknown,no
58,admin.,married,secondary,no,3635,no,no,unknown,273,2,-1,0,unknown,no
57,retired,divorced,primary,no,515,yes,no,unknown,288,2,-1,0,unknown,no
51,technician,married,secondary,no,330,yes,no,unknown,72,4,-1,0,unknown,no
58,unknown,divorced,secondary,no,3111,yes,no,unknown,166,2,-1,0,unknown,no
57,blue-collar,married,primary,no,1352,yes,no,unknown,104,2,-1,0,unknown,no
57,admin.,married,secondary,no,7,yes,no,unknown,65,6,-1,0,unknown,no
57,technician,divorced,secondary,no,0,yes,no,unknown,360,2,-1,0,unknown,no
58,admin.,married,secondary,no,749,yes,no,unknown,151,2,-1,0,unknown,no
57,services,single,secondary,no,2236,yes,no,unknown,73,2,-1,0,unknown,no
52,admin.,single,secondary,no,3348,yes,no,unknown,407,4,-1,0,unknown,no
54,blue-collar,divorced,primary,no,2062,yes,no,unknown,438,2,-1,0,unknown,no
55,retired,married,secondary,no,188,no,no,unknown,139,2,-1,0,unknown,no
52,technician,married,secondary,no,0,no,no,unknown,97,2,-1,0,unknown,no
58,blue-collar,married,unknown,no,4871,yes,no,unknown,133,2,-1,0,unknown,no
52,technician,married,secondary,no,0,yes,yes,unknown,77,2,-1,0,unknown,no
52,housemaid,married,secondary,no,3923,yes,no,unknown,942,3,-1,0,unknown,yes
54,technician,divorced,secondary,no,447,yes,no,unknown,146,4,-1,0,unknown,no
56,self-employed,married,tertiary,no,871,yes,no,unknown,381,1,-1,0,unknown,no
53,technician,divorced,primary,no,1443,yes,no,unknown,476,1,-1,0,unknown,yes
51,technician,married,unknown,no,573,yes,yes,unknown,231,1,-1,0,unknown,no
52,management,married,tertiary,no,258,no,no,unknown,188,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,532,yes,no,unknown,220,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,7378,no,no,unknown,316,3,-1,0,unknown,no
53,technician,divorced,secondary,no,522,yes,no,unknown,230,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,1288,yes,no,unknown,170,1,-1,0,unknown,no
59,retired,divorced,primary,no,1534,yes,no,unknown,278,1,-1,0,unknown,no
52,management,married,secondary,no,478,yes,no,unknown,110,2,-1,0,unknown,no
53,blue-collar,married,primary,no,896,yes,no,unknown,106,1,-1,0,unknown,no
55,admin.,married,secondary,no,332,yes,no,unknown,217,1,-1,0,unknown,no
52,blue-collar,single,secondary,no,1541,yes,no,unknown,243,1,-1,0,unknown,no
57,management,married,tertiary,no,0,yes,no,unknown,124,1,-1,0,unknown,no
60,retired,divorced,primary,no,1327,yes,yes,unknown,80,1,-1,0,unknown,no
53,technician,married,secondary,no,8417,yes,no,unknown,435,1,-1,0,unknown,no
58,retired,married,secondary,no,-172,yes,no,unknown,300,1,-1,0,unknown,no
52,services,married,secondary,no,2257,yes,no,unknown,203,1,-1,0,unknown,no
51,admin.,married,secondary,no,513,yes,no,unknown,534,1,-1,0,unknown,no
53,unknown,divorced,tertiary,no,2272,yes,no,unknown,243,1,-1,0,unknown,no
53,technician,married,secondary,no,719,yes,no,unknown,230,1,-1,0,unknown,no
59,retired,married,secondary,no,1521,yes,yes,unknown,1125,2,-1,0,unknown,yes
59,retired,married,secondary,no,2516,yes,yes,unknown,282,1,-1,0,unknown,no
59,blue-collar,married,primary,no,259,yes,yes,unknown,267,2,-1,0,unknown,no
60,technician,married,secondary,no,2639,yes,no,unknown,483,2,-1,0,unknown,no
55,unemployed,divorced,secondary,no,283,yes,yes,unknown,220,2,-1,0,unknown,no
51,management,divorced,tertiary,no,482,yes,no,unknown,178,1,-1,0,unknown,no
54,management,married,tertiary,no,11,no,no,unknown,452,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,5700,yes,no,unknown,97,1,-1,0,unknown,no
54,blue-collar,married,primary,no,1691,yes,no,unknown,156,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,1765,yes,no,unknown,188,1,-1,0,unknown,no
53,retired,married,primary,no,383,yes,no,unknown,171,1,-1,0,unknown,no
53,management,married,tertiary,no,4446,yes,no,unknown,429,1,-1,0,unknown,no
55,management,married,tertiary,no,23189,yes,no,unknown,77,1,-1,0,unknown,no
54,retired,married,secondary,no,918,yes,no,unknown,189,1,-1,0,unknown,no
57,retired,divorced,primary,no,2439,yes,no,unknown,32,1,-1,0,unknown,no
53,blue-collar,married,primary,no,600,yes,no,unknown,139,1,-1,0,unknown,no
57,admin.,divorced,primary,no,628,yes,yes,unknown,191,1,-1,0,unknown,no
57,services,married,secondary,no,6874,yes,no,unknown,356,1,-1,0,unknown,no
60,retired,married,primary,no,1542,yes,no,unknown,930,1,-1,0,unknown,yes
56,blue-collar,married,secondary,no,1412,yes,no,unknown,129,1,-1,0,unknown,no
52,entrepreneur,married,tertiary,no,618,yes,yes,unknown,166,2,-1,0,unknown,no
60,retired,married,secondary,no,3932,yes,no,unknown,407,2,-1,0,unknown,no
53,management,married,tertiary,no,193,no,no,unknown,521,2,-1,0,unknown,no
57,retired,married,tertiary,no,1180,yes,yes,unknown,191,2,-1,0,unknown,no
55,self-employed,single,secondary,no,2607,yes,no,unknown,38,1,-1,0,unknown,no
52,blue-collar,single,primary,no,2024,yes,no,unknown,314,1,-1,0,unknown,no
57,retired,married,secondary,no,-222,no,no,unknown,248,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,881,yes,no,unknown,225,2,-1,0,unknown,no
53,entrepreneur,married,primary,no,694,yes,no,unknown,157,1,-1,0,unknown,no
53,management,married,tertiary,no,369,yes,yes,unknown,161,2,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,166,yes,no,unknown,350,2,-1,0,unknown,no
57,technician,married,tertiary,no,-1,no,no,unknown,850,2,-1,0,unknown,yes
57,technician,married,secondary,no,3240,yes,no,unknown,129,2,-1,0,unknown,no
57,retired,married,secondary,no,3545,yes,no,unknown,138,2,-1,0,unknown,no
61,retired,married,secondary,no,4248,yes,no,unknown,71,1,-1,0,unknown,no
54,management,divorced,secondary,no,155,yes,no,unknown,75,1,-1,0,unknown,no
51,admin.,married,primary,no,658,yes,no,unknown,369,1,-1,0,unknown,no
60,management,married,primary,no,703,yes,no,unknown,378,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,831,yes,no,unknown,144,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,1480,yes,no,unknown,108,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,7180,yes,no,unknown,927,1,-1,0,unknown,yes
53,services,married,secondary,no,10749,yes,no,unknown,221,1,-1,0,unknown,no
51,unemployed,married,secondary,no,760,yes,no,unknown,411,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,751,yes,no,unknown,115,3,-1,0,unknown,no
57,technician,married,secondary,no,629,yes,no,unknown,226,2,-1,0,unknown,no
58,blue-collar,married,primary,no,1406,yes,no,unknown,252,3,-1,0,unknown,no
51,unemployed,married,secondary,no,425,yes,no,unknown,286,14,-1,0,unknown,no
51,blue-collar,married,primary,no,111,yes,no,unknown,140,1,-1,0,unknown,no
60,retired,married,secondary,no,2077,yes,no,unknown,163,1,-1,0,unknown,no
55,blue-collar,married,primary,no,680,yes,no,unknown,321,1,-1,0,unknown,no
51,housemaid,married,primary,no,289,no,no,unknown,97,5,-1,0,unknown,no
57,technician,single,secondary,no,5961,yes,no,unknown,166,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,1487,yes,no,unknown,302,16,-1,0,unknown,no
54,blue-collar,married,secondary,no,219,yes,no,unknown,341,5,-1,0,unknown,no
59,retired,married,secondary,no,5678,yes,no,unknown,238,2,-1,0,unknown,no
52,services,married,secondary,no,989,yes,no,unknown,260,2,-1,0,unknown,no
57,retired,married,primary,no,3401,yes,no,unknown,271,2,-1,0,unknown,no
58,admin.,married,secondary,no,-1196,yes,yes,unknown,256,4,-1,0,unknown,no
57,technician,divorced,secondary,no,3105,yes,no,unknown,173,11,-1,0,unknown,no
52,management,married,tertiary,no,601,yes,no,unknown,249,2,-1,0,unknown,no
53,admin.,married,secondary,no,4464,yes,no,unknown,162,3,-1,0,unknown,no
52,technician,married,secondary,no,598,no,no,unknown,266,2,-1,0,unknown,no
55,management,married,tertiary,no,0,yes,no,unknown,159,2,-1,0,unknown,no
57,management,divorced,secondary,no,3625,yes,no,unknown,747,3,-1,0,unknown,no
56,services,married,secondary,no,1121,yes,no,unknown,176,2,-1,0,unknown,no
58,management,married,tertiary,no,44,yes,no,unknown,288,2,-1,0,unknown,no
54,entrepreneur,married,secondary,no,52,yes,no,unknown,44,3,-1,0,unknown,no
52,technician,divorced,primary,no,1500,no,no,unknown,148,3,-1,0,unknown,no
57,management,married,tertiary,no,2440,yes,no,unknown,391,2,-1,0,unknown,no
52,technician,married,secondary,no,5006,yes,no,unknown,112,1,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,420,yes,no,unknown,100,1,-1,0,unknown,no
51,retired,married,secondary,no,0,no,no,unknown,70,1,-1,0,unknown,no
60,retired,married,secondary,no,2537,yes,yes,unknown,230,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,-191,yes,no,unknown,755,1,-1,0,unknown,yes
53,retired,married,tertiary,no,183,yes,no,unknown,73,1,-1,0,unknown,no
54,technician,married,tertiary,no,2883,yes,yes,unknown,12,3,-1,0,unknown,no
56,retired,married,secondary,no,1894,yes,no,unknown,189,1,-1,0,unknown,no
51,admin.,married,primary,no,1330,yes,no,unknown,415,8,-1,0,unknown,no
57,management,married,secondary,no,3381,yes,no,unknown,75,1,-1,0,unknown,no
58,services,married,secondary,no,0,yes,no,unknown,183,5,-1,0,unknown,no
54,technician,divorced,secondary,no,1705,yes,no,unknown,367,2,-1,0,unknown,no
60,entrepreneur,married,tertiary,no,1164,yes,no,unknown,325,1,-1,0,unknown,no
60,retired,divorced,secondary,no,2479,yes,yes,unknown,157,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,6659,yes,yes,unknown,203,1,-1,0,unknown,no
60,retired,married,secondary,no,2086,yes,no,unknown,182,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,524,yes,no,unknown,55,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,1758,yes,no,unknown,41,1,-1,0,unknown,no
58,technician,married,secondary,no,5618,yes,no,unknown,113,1,-1,0,unknown,no
