age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
26,admin.,divorced,secondary,yes,-3,yes,no,unknown,181,5,-1,0,unknown,no
22,blue-collar,single,primary,no,-168,yes,no,unknown,160,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,-95,yes,no,unknown,200,1,-1,0,unknown,no
23,technician,single,secondary,no,158,yes,no,unknown,139,1,-1,0,unknown,no
26,technician,single,secondary,no,8,no,no,unknown,147,1,-1,0,unknown,no
27,admin.,single,secondary,no,-541,yes,yes,unknown,153,1,-1,0,unknown,no
25,blue-collar,single,primary,no,17,yes,no,unknown,97,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,335,yes,no,unknown,164,1,-1,0,unknown,no
22,services,single,secondary,no,395,yes,no,unknown,70,1,-1,0,unknown,no
26,entrepreneur,single,secondary,no,101,yes,no,unknown,723,1,-1,0,unknown,no
26,technician,single,secondary,no,24299,yes,no,unknown,704,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,181,no,no,unknown,147,1,-1,0,unknown,no
22,services,married,secondary,no,83,yes,no,unknown,101,1,-1,0,unknown,no
28,technician,single,secondary,no,216,yes,no,unknown,66,1,-1,0,unknown,no
24,admin.,single,secondary,no,845,yes,no,unknown,105,1,-1,0,unknown,no
24,technician,single,secondary,no,-126,yes,yes,unknown,382,2,-1,0,unknown,no
26,services,married,secondary,no,54,yes,no,unknown,116,1,-1,0,unknown,no
24,technician,single,secondary,no,-192,yes,no,unknown,125,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,125,yes,no,unknown,50,1,-1,0,unknown,no
30,technician,single,tertiary,no,-522,yes,no,unknown,375,1,-1,0,unknown,no
21,student,single,secondary,no,99,yes,no,unknown,49,1,-1,0,unknown,no
25,admin.,single,secondary,no,768,yes,no,unknown,203,1,-1,0,unknown,no
29,blue-collar,married,primary,no,0,yes,no,unknown,53,1,-1,0,unknown,no
29,technician,single,secondary,no,544,yes,no,unknown,360,1,-1,0,unknown,no
30,admin.,single,secondary,no,1374,yes,no,unknown,207,1,-1,0,unknown,no
22,services,single,secondary,no,279,yes,no,unknown,270,1,-1,0,unknown,no
22,management,single,secondary,no,594,yes,no,unknown,154,1,-1,0,unknown,no
30,technician,single,secondary,no,-208,yes,yes,unknown,108,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,309,yes,no,unknown,210,1,-1,0,unknown,no
24,services,single,secondary,yes,-122,yes,no,unknown,1000,1,-1,0,unknown,yes
28,blue-collar,married,primary,no,286,yes,no,unknown,237,1,-1,0,unknown,no
28,admin.,single,secondary,no,296,yes,no,unknown,218,1,-1,0,unknown,no
20,blue-collar,single,secondary,no,129,yes,yes,unknown,190,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,-10,yes,no,unknown,106,1,-1,0,unknown,no
23,admin.,single,secondary,no,5,yes,no,unknown,93,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,71,yes,no,unknown,174,1,-1,0,unknown,no
23,admin.,single,secondary,no,281,yes,no,unknown,124,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,173,yes,no,unknown,217,1,-1,0,unknown,no
20,services,single,secondary,no,-103,yes,no,unknown,180,1,-1,0,unknown,no
30,services,married,secondary,yes,-846,yes,no,unknown,117,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,-185,yes,yes,unknown,170,1,-1,0,unknown,no
28,blue-collar,married,unknown,no,52,yes,no,unknown,226,1,-1,0,unknown,no
24,technician,single,tertiary,no,596,yes,no,unknown,451,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,-114,yes,no,unknown,174,1,-1,0,unknown,no
21,blue-collar,single,secondary,no,614,yes,no,unknown,243,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,783,yes,no,unknown,166,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,401,yes,no,unknown,373,1,-1,0,unknown,no
26,admin.,single,secondary,no,92,yes,no,unknown,259,1,-1,0,unknown,no
21,blue-collar,single,secondary,no,-273,yes,yes,unknown,340,1,-1,0,unknown,no
23,blue-collar,single,primary,no,2594,yes,no,unknown,193,1,-1,0,unknown,no
25,services,single,secondary,no,382,yes,no,unknown,392,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,-250,yes,no,unknown,456,1,-1,0,unknown,no
26,technician,married,tertiary,no,3825,yes,no,unknown,107,1,-1,0,unknown,no
27,technician,married,secondary,no,232,yes,yes,unknown,1167,1,-1,0,unknown,no
26,services,married,secondary,no,380,yes,no,unknown,260,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,-204,yes,no,unknown,609,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,-166,yes,yes,unknown,255,5,-1,0,unknown,no
23,entrepreneur,single,primary,no,4,yes,no,unknown,395,2,-1,0,unknown,yes
29,services,single,primary,no,95,yes,no,unknown,266,2,-1,0,unknown,no
29,technician,single,secondary,no,309,yes,no,unknown,214,1,-1,0,unknown,no
24,blue-collar,single,unknown,no,11,yes,no,unknown,109,2,-1,0,unknown,no
25,management,single,tertiary,no,1270,yes,no,unknown,124,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,416,yes,no,unknown,452,2,-1,0,unknown,no
27,services,single,secondary,no,331,yes,no,unknown,203,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,0,yes,no,unknown,296,1,-1,0,unknown,no
26,technician,married,tertiary,no,8,yes,yes,unknown,262,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,1311,yes,no,unknown,805,2,-1,0,unknown,no
28,technician,single,secondary,no,26765,no,no,unknown,210,8,-1,0,unknown,no
29,blue-collar,divorced,unknown,no,17,yes,no,unknown,31,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,64,yes,no,unknown,160,3,-1,0,unknown,no
25,services,single,secondary,no,54,yes,no,unknown,318,2,-1,0,unknown,no
26,services,single,secondary,no,8206,yes,no,unknown,213,2,-1,0,unknown,no
26,management,married,tertiary,no,1531,yes,no,unknown,129,4,-1,0,unknown,no
26,blue-collar,married,secondary,no,3108,yes,no,unknown,481,3,-1,0,unknown,no
27,blue-collar,married,primary,yes,-588,no,no,unknown,531,2,-1,0,unknown,no
30,management,single,tertiary,no,623,yes,no,unknown,159,2,-1,0,unknown,no
24,admin.,single,secondary,no,507,yes,no,unknown,210,3,-1,0,unknown,no
24,blue-collar,married,primary,no,-427,yes,no,unknown,165,3,-1,0,unknown,no
25,blue-collar,married,secondary,no,53,yes,no,unknown,331,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,-214,yes,no,unknown,86,4,-1,0,unknown,no
25,technician,single,tertiary,no,800,yes,no,unknown,151,4,-1,0,unknown,no
30,housemaid,single,secondary,no,49,yes,no,unknown,267,2,-1,0,unknown,no
23,blue-collar,married,primary,no,-213,no,no,unknown,165,2,-1,0,unknown,no
29,admin.,single,secondary,no,-44,yes,no,unknown,166,4,-1,0,unknown,no
28,blue-collar,married,primary,no,15,yes,no,unknown,87,2,-1,0,unknown,no
24,blue-collar,married,secondary,no,32,no,no,unknown,264,3,-1,0,unknown,no
25,services,single,secondary,yes,57,yes,yes,unknown,190,5,-1,0,unknown,no
27,unemployed,single,tertiary,no,37,yes,no,unknown,163,3,-1,0,unknown,no
25,technician,single,tertiary,no,640,yes,no,unknown,492,2,-1,0,unknown,no
28,technician,single,secondary,no,468,yes,no,unknown,152,3,-1,0,unknown,no
27,blue-collar,married,secondary,no,362,yes,no,unknown,332,2,-1,0,unknown,no
25,admin.,single,secondary,yes,53,yes,no,unknown,313,4,-1,0,unknown,no
27,blue-collar,single,secondary,yes,-2,yes,yes,unknown,123,5,-1,0,unknown,no
29,blue-collar,married,secondary,no,23,yes,no,unknown,219,4,-1,0,unknown,no
30,blue-collar,single,secondary,yes,447,no,no,unknown,103,6,-1,0,unknown,no
27,blue-collar,single,secondary,no,14,no,no,unknown,72,2,-1,0,unknown,no
28,blue-collar,single,primary,no,348,yes,yes,unknown,305,3,-1,0,unknown,no
28,management,single,tertiary,no,202,yes,no,unknown,163,3,-1,0,unknown,no
26,student,single,secondary,no,91,yes,no,unknown,174,2,-1,0,unknown,no
30,management,single,tertiary,no,1130,yes,no,unknown,138,3,-1,0,unknown,no
29,admin.,single,secondary,no,993,no,no,unknown,105,1,-1,0,unknown,no
25,unknown,single,unknown,no,329,yes,no,unknown,158,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,938,yes,no,unknown,159,1,-1,0,unknown,no
25,technician,single,tertiary,no,777,yes,no,unknown,351,1,-1,0,unknown,no
30,technician,single,secondary,no,768,no,yes,unknown,749,2,-1,0,unknown,no
28,management,single,tertiary,no,334,yes,no,unknown,438,4,-1,0,unknown,no
28,blue-collar,married,secondary,no,1238,yes,no,unknown,246,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,128,yes,no,unknown,273,1,-1,0,unknown,no
25,services,single,secondary,no,192,yes,no,unknown,232,1,-1,0,unknown,no
26,student,single,secondary,no,3096,yes,no,unknown,107,1,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,303,yes,no,unknown,180,4,-1,0,unknown,no
29,management,single,tertiary,no,1952,yes,no,unknown,354,1,-1,0,unknown,no
30,management,married,tertiary,no,-328,yes,no,unknown,242,5,-1,0,unknown,no
29,technician,single,secondary,no,6911,no,no,unknown,323,5,-1,0,unknown,no
29,admin.,single,secondary,no,1028,yes,no,unknown,343,1,-1,0,unknown,no
30,management,married,tertiary,no,233,yes,no,unknown,382,10,-1,0,unknown,no
26,blue-collar,single,secondary,no,277,no,no,unknown,514,2,-1,0,unknown,no
28,technician,single,secondary,no,280,yes,no,unknown,142,3,-1,0,unknown,no
29,admin.,married,secondary,no,387,yes,yes,unknown,49,1,-1,0,unknown,no
29,admin.,single,secondary,no,900,yes,no,unknown,339,1,-1,0,unknown,no
28,blue-collar,married,primary,no,0,no,no,unknown,17,24,-1,0,unknown,no
29,blue-collar,married,primary,no,236,yes,no,unknown,554,1,-1,0,unknown,no
28,student,single,secondary,no,246,yes,no,unknown,162,4,-1,0,unknown,no
27,blue-collar,single,secondary,no,1150,yes,no,unknown,282,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,609,yes,no,unknown,402,1,-1,0,unknown,no
30,blue-collar,married,primary,no,1480,yes,no,unknown,360,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,424,yes,yes,unknown,241,2,-1,0,unknown,no
23,blue-collar,single,secondary,no,-95,yes,no,unknown,167,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,294,yes,no,unknown,594,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,416,yes,no,unknown,1118,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,786,yes,yes,unknown,103,5,-1,0,unknown,no
20,student,single,tertiary,no,79,yes,no,unknown,168,3,-1,0,unknown,no
30,admin.,single,secondary,yes,-35,yes,no,unknown,1204,4,-1,0,unknown,no
26,blue-collar,married,primary,no,-219,yes,yes,unknown,311,5,-1,0,unknown,no
30,management,married,secondary,no,678,yes,no,unknown,236,4,-1,0,unknown,no
27,services,married,secondary,no,0,yes,no,unknown,312,6,-1,0,unknown,no
29,management,married,tertiary,no,137,yes,yes,unknown,1088,2,-1,0,unknown,no
21,services,married,secondary,no,0,yes,yes,unknown,168,5,-1,0,unknown,no
30,blue-collar,married,secondary,no,2,yes,no,unknown,1000,1,-1,0,unknown,no
26,blue-collar,married,secondary,no,800,yes,no,unknown,219,1,-1,0,unknown,no
23,technician,single,secondary,no,76,yes,no,unknown,23,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,874,yes,no,unknown,68,5,-1,0,unknown,no
28,student,single,secondary,no,0,yes,no,unknown,133,3,-1,0,unknown,no
25,management,single,tertiary,no,6,yes,yes,unknown,225,1,-1,0,unknown,no
29,services,single,secondary,no,20,yes,no,unknown,431,1,-1,0,unknown,no
26,technician,single,tertiary,no,192,yes,no,unknown,477,1,-1,0,unknown,no
24,services,married,secondary,no,51,yes,yes,unknown,187,2,-1,0,unknown,no
30,technician,married,tertiary,no,-256,yes,no,unknown,51,5,-1,0,unknown,no
30,blue-collar,married,primary,no,124,yes,no,unknown,126,4,-1,0,unknown,no
28,blue-collar,married,secondary,no,86,yes,yes,unknown,918,1,-1,0,unknown,no
30,technician,married,secondary,no,1534,yes,yes,unknown,243,1,-1,0,unknown,no
28,blue-collar,single,primary,no,-457,yes,no,unknown,43,9,-1,0,unknown,no
25,technician,single,tertiary,no,468,yes,no,unknown,147,1,-1,0,unknown,no
22,student,single,secondary,no,364,yes,no,unknown,282,1,-1,0,unknown,no
27,blue-collar,single,primary,no,431,yes,no,unknown,286,2,-1,0,unknown,no
25,student,single,secondary,no,1139,yes,no,unknown,22,3,-1,0,unknown,no
27,services,married,secondary,no,94,yes,no,unknown,352,2,-1,0,unknown,no
26,technician,single,secondary,no,2,yes,yes,unknown,461,1,-1,0,unknown,no
29,management,married,tertiary,no,10576,no,no,unknown,1224,2,-1,0,unknown,yes
30,admin.,divorced,secondary,no,370,yes,no,unknown,160,1,-1,0,unknown,no
30,management,single,tertiary,no,78,yes,no,unknown,73,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,228,yes,yes,unknown,186,5,-1,0,unknown,no
26,blue-collar,married,primary,no,500,yes,no,unknown,21,6,-1,0,unknown,no
25,blue-collar,single,secondary,no,0,yes,no,unknown,244,2,-1,0,unknown,no
24,blue-collar,single,primary,no,758,yes,no,unknown,129,1,-1,0,unknown,no
30,services,married,secondary,no,271,yes,no,unknown,365,1,-1,0,unknown,no
23,services,single,secondary,no,496,yes,no,unknown,430,2,-1,0,unknown,no
23,services,single,secondary,no,75,yes,no,unknown,448,4,-1,0,unknown,no
29,technician,married,secondary,no,84,yes,no,unknown,222,12,-1,0,unknown,no
27,technician,married,secondary,no,7,yes,no,unknown,98,2,-1,0,unknown,no
28,blue-collar,single,primary,no,643,yes,no,unknown,297,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,1956,yes,no,unknown,266,6,-1,0,unknown,no
30,self-employed,single,tertiary,no,901,yes,yes,unknown,601,1,-1,0,unknown,no
27,student,single,tertiary,no,66,yes,no,unknown,456,1,-1,0,unknown,no
28,management,married,tertiary,no,82,yes,yes,unknown,225,1,-1,0,unknown,no
29,admin.,single,secondary,no,-507,yes,no,unknown,286,1,-1,0,unknown,no
29,technician,single,tertiary,no,47,yes,no,unknown,111,11,-1,0,unknown,no
29,blue-collar,married,secondary,no,832,yes,no,unknown,228,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,246,yes,no,unknown,1143,3,-1,0,unknown,yes
25,admin.,married,secondary,no,16,yes,no,unknown,129,1,-1,0,unknown,no
26,admin.,single,secondary,no,-235,yes,no,unknown,103,1,-1,0,unknown,no
26,blue-collar,single,primary,no,102,yes,no,unknown,46,1,-1,0,unknown,no
29,management,married,tertiary,no,1,yes,yes,unknown,49,1,-1,0,unknown,no
30,services,single,secondary,no,484,yes,no,unknown,356,2,-1,0,unknown,no
30,admin.,married,secondary,no,67,yes,no,unknown,149,1,-1,0,unknown,no
27,services,married,secondary,no,15,yes,no,unknown,167,1,-1,0,unknown,no
29,services,single,secondary,no,-142,yes,no,unknown,140,1,-1,0,unknown,no
28,services,single,secondary,no,45,yes,no,unknown,345,1,-1,0,unknown,no
24,blue-collar,married,secondary,no,142,yes,yes,unknown,300,1,-1,0,unknown,no
23,admin.,married,tertiary,no,2,yes,no,unknown,140,1,-1,0,unknown,no
29,admin.,single,secondary,no,163,yes,yes,unknown,803,1,-1,0,unknown,yes
30,technician,married,secondary,no,-306,yes,yes,unknown,203,1,-1,0,unknown,no
27,management,married,secondary,no,-41,yes,no,unknown,24,1,-1,0,unknown,no
26,blue-collar,divorced,secondary,no,241,yes,no,unknown,136,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,4574,yes,no,unknown,217,2,-1,0,unknown,no
30,technician,single,secondary,no,677,yes,no,unknown,241,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,109,yes,no,unknown,306,1,-1,0,unknown,no
30,blue-collar,single,unknown,no,194,yes,no,unknown,410,1,-1,0,unknown,no
30,admin.,married,secondary,no,40,yes,yes,unknown,108,2,-1,0,unknown,no
25,technician,single,secondary,no,1400,yes,yes,unknown,424,1,-1,0,unknown,no
28,blue-collar,married,primary,no,507,yes,no,unknown,359,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,75,yes,no,unknown,123,1,-1,0,unknown,no
28,admin.,married,tertiary,no,364,yes,no,unknown,169,1,-1,0,unknown,no
27,technician,single,secondary,no,1742,yes,no,unknown,787,1,-1,0,unknown,yes
29,blue-collar,single,primary,no,105,yes,no,unknown,326,1,-1,0,unknown,no
22,admin.,single,secondary,no,118,yes,no,unknown,270,1,-1,0,unknown,no
23,admin.,single,secondary,no,178,yes,no,unknown,107,1,-1,0,unknown,no
30,self-employed,single,secondary,no,299,yes,no,unknown,679,17,-1,0,unknown,no
27,blue-collar,single,primary,no,0,yes,no,unknown,576,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,65,no,no,unknown,161,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,1166,yes,no,unknown,33,1,-1,0,unknown,no
27,entrepreneur,married,secondary,no,554,yes,no,unknown,131,1,-1,0,unknown,no
24,services,single,secondary,no,-248,yes,no,unknown,187,1,-1,0,unknown,no
25,services,single,secondary,no,32,yes,no,unknown,124,1,-1,0,unknown,no
30,technician,single,tertiary,no,236,yes,no,unknown,197,1,-1,0,unknown,no
24,technician,single,secondary,no,3926,yes,no,unknown,320,2,-1,0,unknown,no
24,technician,single,secondary,no,409,yes,no,unknown,912,1,-1,0,unknown,yes
24,blue-collar,married,primary,no,656,yes,no,unknown,894,1,-1,0,unknown,yes
29,blue-collar,single,primary,no,-63,yes,no,unknown,410,3,-1,0,unknown,no
23,services,single,secondary,no,91,yes,no,unknown,374,2,-1,0,unknown,no
24,services,single,secondary,no,0,no,no,unknown,280,1,-1,0,unknown,no
28,technician,married,secondary,no,58,no,no,unknown,136,2,-1,0,unknown,no
29,unemployed,single,tertiary,no,0,yes,yes,unknown,703,4,-1,0,unknown,no
27,management,single,tertiary,no,-98,yes,yes,unknown,344,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,132,yes,no,unknown,329,1,-1,0,unknown,no
29,technician,single,secondary,no,-166,yes,no,unknown,323,2,-1,0,unknown,no
27,technician,single,tertiary,no,3706,yes,no,unknown,897,1,-1,0,unknown,yes
29,self-employed,single,secondary,no,272,yes,no,unknown,123,3,-1,0,unknown,no
28,management,married,tertiary,no,103,yes,no,unknown,461,2,-1,0,unknown,no
27,management,single,tertiary,yes,-308,yes,no,unknown,213,16,-1,0,unknown,no
30,admin.,married,secondary,no,122,yes,no,unknown,107,1,-1,0,unknown,no
30,technician,married,secondary,no,1011,yes,no,unknown,109,1,-1,0,unknown,no
29,technician,married,secondary,no,782,yes,no,unknown,131,1,-1,0,unknown,no
29,management,single,tertiary,no,0,no,no,unknown,16,25,-1,0,unknown,no
30,services,single,tertiary,no,136,yes,yes,unknown,208,5,-1,0,unknown,no
27,services,single,secondary,no,194,yes,no,unknown,326,1,-1,0,unknown,no
21,admin.,single,secondary,no,325,yes,no,unknown,467,1,-1,0,unknown,no
27,technician,married,tertiary,no,276,no,no,unknown,218,2,-1,0,unknown,no
24,admin.,single,secondary,no,770,yes,no,unknown,233,1,-1,0,unknown,no
25,technician,single,secondary,no,2,yes,yes,unknown,304,2,-1,0,unknown,no
29,services,married,tertiary,no,62,yes,yes,unknown,280,2,-1,0,unknown,no
25,admin.,single,secondary,no,304,no,no,unknown,523,3,-1,0,unknown,no
24,retired,single,secondary,no,366,no,yes,unknown,234,2,-1,0,unknown,no
30,technician,single,secondary,no,298,yes,no,unknown,164,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,1112,yes,no,unknown,827,2,-1,0,unknown,no
28,services,single,secondary,no,317,yes,no,unknown,21,3,-1,0,unknown,no
30,management,single,tertiary,no,5,no,no,unknown,476,3,-1,0,unknown,no
30,services,single,secondary,no,442,yes,no,unknown,283,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,77,yes,no,unknown,236,2,-1,0,unknown,no
26,blue-collar,single,primary,no,-579,yes,no,unknown,320,3,-1,0,unknown,no
30,technician,single,secondary,no,863,yes,no,unknown,1193,5,-1,0,unknown,yes
27,admin.,single,unknown,no,56,yes,no,unknown,730,2,-1,0,unknown,no
27,management,single,tertiary,yes,0,yes,no,unknown,89,2,-1,0,unknown,no
23,blue-collar,single,secondary,no,105,yes,no,unknown,498,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,68,yes,yes,unknown,393,2,-1,0,unknown,no
27,services,single,secondary,no,-20,no,no,unknown,757,6,-1,0,unknown,no
25,management,single,tertiary,no,99,yes,yes,unknown,102,4,-1,0,unknown,no
27,admin.,single,secondary,no,276,yes,no,unknown,311,2,-1,0,unknown,no
26,admin.,single,secondary,no,-326,yes,no,unknown,128,3,-1,0,unknown,no
29,services,single,secondary,no,2099,yes,yes,unknown,171,2,-1,0,unknown,no
26,technician,divorced,secondary,no,379,yes,yes,unknown,501,3,-1,0,unknown,no
30,blue-collar,single,primary,no,71,yes,no,unknown,122,6,-1,0,unknown,no
26,technician,single,tertiary,no,75,yes,yes,unknown,351,1,-1,0,unknown,no
